frame,time_s,ball_x,ball_y,ball_w,ball_h,cross_x,cross_y
2066,34.433,1282,713,23,62,1280,720
2067,34.45,1281,713,23,62,1280,720
2068,34.467,1281,713,23,62,1280,720
2069,34.483,1282,713,24,64,1280,720
2070,34.5,1282,713,24,64,1280,720
2071,34.517,1282,713,24,64,1280,720
2072,34.533,1283,713,24,64,1280,720
2073,34.55,1283,712,24,64,1280,720
2074,34.567,1283,711,26,69,1280,720
2075,34.583,1282,712,26,70,1280,720
2076,34.6,1283,712,26,69,1280,720
2077,34.617,1282,712,26,70,1280,720
2078,34.633,1282,712,27,72,1280,720
2079,34.65,1282,712,27,72,1280,720
2080,34.667,1282,712,27,72,1280,720
2081,34.683,1283,712,27,72,1280,720
2082,34.7,1283,712,27,72,1280,720
2083,34.717,1283,712,27,72,1280,720
2084,34.733,1284,712,27,72,1280,720
2085,34.75,1284,712,26,70,1280,720
2086,34.767,1284,712,26,70,1280,720
2087,34.783,1283,712,25,68,1280,720
2088,34.8,1283,712,26,70,1280,720
2089,34.817,1283,712,26,69,1280,720
2090,34.833,1283,712,26,70,1280,720
2091,34.85,1283,712,26,70,1280,720
2092,34.867,1283,712,26,70,1280,720
2093,34.883,1283,712,26,69,1280,720
2094,34.9,1283,712,26,70,1280,720
2095,34.917,1283,712,26,70,1280,720
2096,34.933,1283,712,26,70,1280,720
2097,34.95,1283,712,26,70,1280,720
2098,34.967,1283,712,26,70,1280,720
2099,34.983,1283,712,26,70,1280,720
2100,35.0,1283,711,26,70,1280,720
2101,35.017,1283,711,26,70,1280,720
2102,35.033,1283,711,26,70,1280,720
2103,35.05,1283,711,26,70,1280,720
2104,35.067,1283,711,26,70,1280,720
2105,35.083,1283,712,26,70,1280,720
2106,35.1,1283,712,26,70,1280,720
2107,35.117,1283,711,26,70,1280,720
2108,35.133,1283,711,26,70,1280,720
2109,35.15,1282,711,28,76,1280,720
2110,35.167,1281,711,29,78,1280,720
2111,35.183,1282,710,29,78,1280,720
2112,35.2,1282,710,29,78,1280,720
2113,35.217,1283,712,29,78,1280,720
2114,35.233,1283,711,28,76,1280,720
2115,35.25,1283,710,29,79,1280,720
2116,35.267,1283,710,29,79,1280,720
2117,35.283,1283,710,29,79,1280,720
2118,35.3,1283,710,29,79,1280,720
2119,35.317,1284,710,30,81,1280,720
2120,35.333,1284,710,30,81,1280,720
2121,35.35,1282,710,29,79,1280,720
2122,35.367,1282,710,31,82,1280,720
2123,35.383,1277,710,31,82,1280,720
2124,35.4,1280,710,30,81,1280,720
2125,35.417,1282,710,30,81,1280,720
2126,35.433,1280,710,31,84,1280,720
2127,35.45,1282,710,31,82,1280,720
2128,35.467,1281,710,30,81,1280,720
2129,35.483,1283,710,30,81,1280,720
2130,35.5,1283,710,30,81,1280,720
2131,35.517,1282,711,29,79,1280,720
2132,35.533,1283,711,29,79,1280,720
2133,35.55,1283,711,29,79,1280,720
2134,35.567,1283,711,29,79,1280,720
2135,35.583,1283,712,29,79,1280,720
2136,35.6,1284,712,30,81,1280,720
2137,35.617,1284,712,30,81,1280,720
2138,35.633,1284,712,30,81,1280,720
2139,35.65,1283,713,30,81,1280,720
2140,35.667,1282,711,29,79,1280,720
2141,35.683,1282,712,29,79,1280,720
2142,35.7,1282,712,29,79,1280,720
2143,35.717,1282,712,29,79,1280,720
2144,35.733,1281,713,29,79,1280,720
2145,35.75,1281,712,31,82,1280,720
2146,35.767,1279,713,31,82,1280,720
2147,35.783,1282,711,30,81,1280,720
2148,35.8,1281,712,30,81,1280,720
2149,35.817,1281,712,31,82,1280,720
2150,35.833,1276,713,31,82,1280,720
2151,35.85,1273,714,31,82,1280,720
2152,35.867,1273,713,31,82,1280,720
2153,35.883,1271,714,31,82,1280,720
2154,35.9,1272,715,31,82,1280,720
2155,35.917,1274,715,31,82,1280,720
2156,35.933,1278,713,31,82,1280,720
2157,35.95,1280,713,31,82,1280,720
2158,35.967,1284,714,31,82,1280,720
2159,35.983,1285,711,30,81,1280,720
2160,36.0,1286,711,30,81,1280,720
2161,36.017,1285,711,31,82,1280,720
2162,36.033,1285,711,31,82,1280,720
2163,36.05,1285,711,31,82,1280,720
2164,36.067,1284,712,31,82,1280,720
2165,36.083,1284,712,31,82,1280,720
2166,36.1,1284,713,31,84,1280,720
2167,36.117,1283,713,31,82,1280,720
2168,36.133,1283,710,30,81,1280,720
2169,36.15,1282,710,30,81,1280,720
2170,36.167,1272,722,30,81,1280,720
2171,36.183,1267,723,30,81,1280,720
2172,36.2,1263,723,30,81,1280,720
2173,36.217,1259,723,30,81,1280,720
2174,36.233,1256,723,30,81,1280,720
2175,36.25,1253,722,30,81,1280,720
2176,36.267,1253,722,30,81,1280,720
2177,36.283,1254,721,30,81,1280,720
2178,36.3,1255,721,30,81,1280,720
2179,36.317,1258,721,30,81,1280,720
2180,36.333,1260,719,30,81,1280,720
2181,36.35,1262,718,30,81,1280,720
2182,36.367,1265,718,30,81,1280,720
2183,36.383,1269,718,30,81,1280,720
2184,36.4,1274,716,30,81,1280,720
2185,36.417,1279,715,30,81,1280,720
2186,36.433,1282,713,30,81,1280,720
2187,36.45,1283,715,30,81,1280,720
2188,36.467,1284,714,30,81,1280,720
2189,36.483,1284,714,30,81,1280,720
2190,36.5,1283,714,30,81,1280,720
2191,36.517,1282,715,30,81,1280,720
2192,36.533,1281,714,29,79,1280,720
2193,36.55,1280,718,29,79,1280,720
2194,36.567,1280,718,29,79,1280,720
2195,36.583,1278,718,29,79,1280,720
2196,36.6,1275,720,29,79,1280,720
2197,36.617,1273,720,29,79,1280,720
2198,36.633,1271,721,29,79,1280,720
2199,36.65,1270,721,29,79,1280,720
2200,36.667,1269,720,29,79,1280,720
2201,36.683,1266,720,29,79,1280,720
2202,36.7,1262,721,29,78,1280,720
2203,36.717,1259,720,29,78,1280,720
2204,36.733,1257,720,29,78,1280,720
2205,36.75,1255,721,29,78,1280,720
2206,36.767,1255,721,29,78,1280,720
2207,36.783,1258,722,29,78,1280,720
2208,36.8,1260,723,29,78,1280,720
2209,36.817,1264,724,29,78,1280,720
2210,36.833,1269,724,29,78,1280,720
2211,36.85,1273,724,29,78,1280,720
2212,36.867,1275,725,28,76,1280,720
2213,36.883,1277,726,28,76,1280,720
2214,36.9,1281,727,28,75,1280,720
2215,36.917,1282,728,27,73,1280,720
2216,36.933,1283,729,28,75,1280,720
2217,36.95,1283,730,27,73,1280,720
2218,36.967,1282,731,27,73,1280,720
2219,36.983,1281,731,27,73,1280,720
2220,37.0,1281,731,27,73,1280,720
2221,37.017,1280,731,27,73,1280,720
2222,37.033,1281,730,27,72,1280,720
2223,37.05,1283,730,26,70,1280,720
2224,37.067,1286,730,26,69,1280,720
2225,37.083,1285,730,25,68,1280,720
2226,37.1,1284,728,26,70,1280,720
2227,37.117,1282,729,27,72,1280,720
2228,37.133,1280,727,26,70,1280,720
2229,37.15,1279,727,26,70,1280,720
2230,37.167,1278,727,26,70,1280,720
2231,37.183,1277,726,26,70,1280,720
2232,37.2,1275,725,26,69,1280,720
2233,37.217,1271,726,25,68,1280,720
2234,37.233,1267,726,25,66,1280,720
2235,37.25,1264,727,25,66,1280,720
2236,37.267,1264,727,25,66,1280,720
2237,37.283,1265,728,25,66,1280,720
2238,37.3,1267,728,25,66,1280,720
2239,37.317,1272,727,25,66,1280,720
2240,37.333,1276,726,24,65,1280,720
2241,37.35,1280,726,24,65,1280,720
2242,37.367,1283,726,24,64,1280,720
2243,37.383,1284,724,24,64,1280,720
2244,37.4,1287,723,24,64,1280,720
2245,37.417,1289,721,24,64,1280,720
2246,37.433,1290,721,24,64,1280,720
2247,37.45,1291,720,24,64,1280,720
2248,37.467,1291,720,24,64,1280,720
2249,37.483,1291,721,24,64,1280,720
2250,37.5,1290,721,24,64,1280,720
2251,37.517,1287,721,24,64,1280,720
2252,37.533,1286,721,24,64,1280,720
2253,37.55,1285,721,24,64,1280,720
2254,37.567,1283,718,23,62,1280,720
2255,37.583,1283,717,23,62,1280,720
2256,37.6,1284,716,24,64,1280,720
2257,37.617,1283,715,24,64,1280,720
2258,37.633,1281,714,23,62,1280,720
2259,37.65,1279,715,23,62,1280,720
2260,37.667,1278,715,23,62,1280,720
2261,37.683,1278,716,23,62,1280,720
2262,37.7,1279,718,23,62,1280,720
2263,37.717,1280,719,23,62,1280,720
2264,37.733,1281,722,23,62,1280,720
2265,37.75,1280,725,23,62,1280,720
2266,37.767,1279,728,23,61,1280,720
2267,37.783,1277,731,23,61,1280,720
2268,37.8,1277,734,23,61,1280,720
2269,37.817,1276,738,23,61,1280,720
2270,37.833,1276,741,23,61,1280,720
2271,37.85,1277,743,22,60,1280,720
2272,37.867,1277,741,22,60,1280,720
2273,37.883,1277,739,22,60,1280,720
2274,37.9,1277,737,22,60,1280,720
2275,37.917,1277,733,23,61,1280,720
2276,37.933,1277,730,22,60,1280,720
2277,37.95,1279,727,22,60,1280,720
2278,37.967,1281,724,22,60,1280,720
2279,37.983,1282,720,22,60,1280,720
2280,38.0,1283,716,23,61,1280,720
2281,38.017,1284,715,23,61,1280,720
2282,38.033,1284,713,23,61,1280,720
2283,38.05,1284,713,23,61,1280,720
2284,38.067,1285,713,23,61,1280,720
2285,38.083,1285,713,23,61,1280,720
2286,38.1,1285,715,22,60,1280,720
2287,38.117,1287,715,23,61,1280,720
2288,38.133,1287,715,23,61,1280,720
2289,38.15,1287,715,23,61,1280,720
2290,38.167,1286,716,23,61,1280,720
2291,38.183,1284,716,23,61,1280,720
2292,38.2,1283,716,23,61,1280,720
2293,38.217,1283,716,23,61,1280,720
2294,38.233,1283,716,23,61,1280,720
2295,38.25,1285,716,23,61,1280,720
2296,38.267,1285,716,23,61,1280,720
2297,38.283,1285,716,23,61,1280,720
2298,38.3,1284,715,23,62,1280,720
2299,38.317,1285,716,23,62,1280,720
2300,38.333,1283,716,23,62,1280,720
2301,38.35,1283,715,23,62,1280,720
2302,38.367,1283,715,23,62,1280,720
2303,38.383,1283,714,23,62,1280,720
2304,38.4,1284,714,23,61,1280,720
2305,38.417,1282,714,23,62,1280,720
2306,38.433,1281,714,23,62,1280,720
2307,38.45,1278,714,23,62,1280,720
2308,38.467,1275,714,24,64,1280,720
2309,38.483,1271,713,23,62,1280,720
2310,38.5,1271,713,23,62,1280,720
2311,38.517,1271,712,23,61,1280,720
2312,38.533,1271,712,23,61,1280,720
2313,38.55,1271,712,23,61,1280,720
2314,38.567,1271,712,23,61,1280,720
2315,38.583,1271,712,23,61,1280,720
2316,38.6,1272,712,23,61,1280,720
2317,38.617,1271,713,23,61,1280,720
2318,38.633,1273,714,23,62,1280,720
2319,38.65,1275,715,24,64,1280,720
2320,38.667,1278,715,24,64,1280,720
2321,38.683,1280,715,23,62,1280,720
2322,38.7,1282,716,23,62,1280,720
2323,38.717,1282,715,23,62,1280,720
2324,38.733,1282,715,23,62,1280,720
2325,38.75,1282,716,23,62,1280,720
2326,38.767,1281,716,23,61,1280,720
2327,38.783,1280,716,23,61,1280,720
2328,38.8,1280,717,23,61,1280,720
2329,38.817,1279,718,23,61,1280,720
2330,38.833,1279,719,23,61,1280,720
2331,38.85,1279,719,23,61,1280,720
2332,38.867,1278,720,23,61,1280,720
2333,38.883,1279,720,23,61,1280,720
2334,38.9,1280,722,23,62,1280,720
2335,38.917,1282,722,23,62,1280,720
2336,38.933,1285,723,24,64,1280,720
2337,38.95,1287,721,23,62,1280,720
2338,38.967,1290,721,23,62,1280,720
2339,38.983,1291,720,23,62,1280,720
2340,39.0,1291,718,23,62,1280,720
2341,39.017,1292,717,24,64,1280,720
2342,39.033,1291,714,23,62,1280,720
2343,39.05,1291,713,23,62,1280,720
2344,39.067,1291,712,23,62,1280,720
2345,39.083,1290,711,23,62,1280,720
2346,39.1,1289,709,23,62,1280,720
2347,39.117,1288,709,23,62,1280,720
2348,39.133,1287,709,23,62,1280,720
2349,39.15,1286,709,23,62,1280,720
2350,39.167,1284,709,23,62,1280,720
2351,39.183,1283,708,23,62,1280,720
2352,39.2,1282,707,23,62,1280,720
2353,39.217,1280,705,23,62,1280,720
2354,39.233,1279,705,23,62,1280,720
2355,39.25,1278,705,23,62,1280,720
2356,39.267,1278,704,23,62,1280,720
2357,39.283,1279,704,23,62,1280,720
2358,39.3,1279,704,23,62,1280,720
2359,39.317,1280,703,23,62,1280,720
2360,39.333,1280,703,23,62,1280,720
2361,39.35,1280,703,23,62,1280,720
2362,39.367,1280,703,23,62,1280,720
2363,39.383,1282,703,23,62,1280,720
2364,39.4,1283,703,23,62,1280,720
2365,39.417,1286,703,23,62,1280,720
2366,39.433,1289,703,23,62,1280,720
2367,39.45,1290,703,23,62,1280,720
2368,39.467,1291,703,23,62,1280,720
2369,39.483,1291,704,23,62,1280,720
2370,39.5,1290,704,23,62,1280,720
2371,39.517,1289,704,23,62,1280,720
2372,39.533,1289,705,23,62,1280,720
2373,39.55,1287,706,23,62,1280,720
2374,39.567,1287,707,23,62,1280,720
2375,39.583,1287,708,23,62,1280,720
2376,39.6,1286,708,23,62,1280,720
2377,39.617,1288,708,23,62,1280,720
2378,39.633,1287,708,23,62,1280,720
2379,39.65,1289,709,23,62,1280,720
2380,39.667,1290,708,23,62,1280,720
2381,39.683,1291,708,23,62,1280,720
2382,39.7,1294,708,23,62,1280,720
2383,39.717,1297,707,23,62,1280,720
2384,39.733,1300,706,23,62,1280,720
2385,39.75,1302,706,23,62,1280,720
2386,39.767,1300,705,23,62,1280,720
2387,39.783,1300,704,23,62,1280,720
2388,39.8,1296,701,23,62,1280,720
2389,39.817,1294,700,23,62,1280,720
2390,39.833,1291,698,23,62,1280,720
2391,39.85,1292,697,23,62,1280,720
2392,39.867,1290,693,23,62,1280,720
2393,39.883,1288,691,23,62,1280,720
2394,39.9,1287,688,23,62,1280,720
2395,39.917,1287,686,23,62,1280,720
2396,39.933,1288,683,23,62,1280,720
2397,39.95,1289,681,23,62,1280,720
2398,39.967,1289,679,23,62,1280,720
2399,39.983,1288,676,23,62,1280,720
2400,40.0,1287,673,23,62,1280,720
2401,40.017,1287,671,23,62,1280,720
2402,40.033,1289,670,23,62,1280,720
2403,40.05,1291,668,23,62,1280,720
2404,40.067,1296,667,23,62,1280,720
2405,40.083,1298,665,23,62,1280,720
2406,40.1,1301,665,24,64,1280,720
2407,40.117,1303,664,24,64,1280,720
2408,40.133,1303,664,24,64,1280,720
2409,40.15,1305,664,24,64,1280,720
2410,40.167,1309,662,23,62,1280,720
2411,40.183,1312,663,23,62,1280,720
2412,40.2,1314,662,23,62,1280,720
2413,40.217,1314,661,23,62,1280,720
2414,40.233,1310,660,23,62,1280,720
2415,40.25,1306,660,23,62,1280,720
2416,40.267,1300,657,23,62,1280,720
2417,40.283,1297,655,23,62,1280,720
2418,40.3,1296,653,23,62,1280,720
2419,40.317,1293,651,23,62,1280,720
2420,40.333,1293,650,23,62,1280,720
2421,40.35,1290,650,24,64,1280,720
2422,40.367,1285,649,23,62,1280,720
2423,40.383,1284,649,23,62,1280,720
2424,40.4,1284,650,23,62,1280,720
2425,40.417,1286,652,23,62,1280,720
2426,40.433,1289,654,23,62,1280,720
2427,40.45,1291,656,23,62,1280,720
2428,40.467,1295,659,23,62,1280,720
2429,40.483,1299,662,23,62,1280,720
2430,40.5,1305,664,23,62,1280,720
2431,40.517,1312,667,23,62,1280,720
2432,40.533,1318,668,23,62,1280,720
2433,40.55,1321,669,23,62,1280,720
2434,40.567,1321,669,23,62,1280,720
2435,40.583,1320,670,23,62,1280,720
2436,40.6,1317,671,23,62,1280,720
2437,40.617,1313,672,23,62,1280,720
2438,40.633,1312,672,23,62,1280,720
2439,40.65,1309,673,23,62,1280,720
2440,40.667,1305,673,23,62,1280,720
2441,40.683,1300,673,23,62,1280,720
2442,40.7,1294,673,23,62,1280,720
2443,40.717,1289,674,23,62,1280,720
2444,40.733,1288,676,23,62,1280,720
2445,40.75,1287,677,23,62,1280,720
2446,40.767,1288,680,23,62,1280,720
2447,40.783,1287,680,23,62,1280,720
2448,40.8,1285,680,23,62,1280,720
2449,40.817,1285,682,23,62,1280,720
2450,40.833,1282,683,23,62,1280,720
2451,40.85,1282,683,23,62,1280,720
2452,40.867,1282,686,23,62,1280,720
2453,40.883,1281,687,23,62,1280,720
2454,40.9,1280,688,23,62,1280,720
2455,40.917,1277,689,23,62,1280,720
2456,40.933,1274,689,23,62,1280,720
2457,40.95,1268,688,23,62,1280,720
2458,40.967,1265,688,23,62,1280,720
2459,40.983,1263,687,23,62,1280,720
2460,41.0,1263,688,23,62,1280,720
2461,41.017,1265,690,23,62,1280,720
2462,41.033,1263,689,23,62,1280,720
2463,41.05,1260,689,23,62,1280,720
2464,41.067,1256,689,23,62,1280,720
2465,41.083,1252,690,23,62,1280,720
2466,41.1,1251,691,23,62,1280,720
2467,41.117,1251,693,23,62,1280,720
2468,41.133,1249,694,23,62,1280,720
2469,41.15,1248,695,23,62,1280,720
2470,41.167,1247,697,23,62,1280,720
2471,41.183,1249,700,23,62,1280,720
2472,41.2,1253,702,23,62,1280,720
2473,41.217,1257,704,23,62,1280,720
2474,41.233,1262,707,23,62,1280,720
2475,41.25,1266,708,23,62,1280,720
2476,41.267,1271,711,23,62,1280,720
2477,41.283,1274,712,23,62,1280,720
2478,41.3,1278,714,23,62,1280,720
2479,41.317,1280,715,23,62,1280,720
2480,41.333,1280,715,23,62,1280,720
2481,41.35,1280,715,23,62,1280,720
2482,41.367,1277,715,23,62,1280,720
2483,41.383,1275,714,23,62,1280,720
2484,41.4,1274,714,23,62,1280,720
2485,41.417,1272,715,23,62,1280,720
2486,41.433,1271,716,23,62,1280,720
2487,41.45,1271,716,23,62,1280,720
2488,41.467,1272,717,23,62,1280,720
2489,41.483,1274,718,23,62,1280,720
2490,41.5,1277,719,23,61,1280,720
2491,41.517,1279,720,23,61,1280,720
2492,41.533,1283,721,23,61,1280,720
2493,41.55,1286,721,23,61,1280,720
2494,41.567,1288,723,23,61,1280,720
2495,41.583,1288,723,23,61,1280,720
2496,41.6,1289,722,23,61,1280,720
2497,41.617,1288,719,23,61,1280,720
2498,41.633,1286,717,22,60,1280,720
2499,41.65,1285,715,22,60,1280,720
2500,41.667,1284,713,22,60,1280,720
2501,41.683,1283,710,23,61,1280,720
2502,41.7,1282,707,23,61,1280,720
2503,41.717,1282,706,22,60,1280,720
2504,41.733,1282,703,22,60,1280,720
2505,41.75,1283,700,22,60,1280,720
2506,41.767,1285,698,22,60,1280,720
2507,41.783,1285,695,22,60,1280,720
2508,41.8,1285,693,22,60,1280,720
2509,41.817,1283,691,22,60,1280,720
2510,41.833,1281,691,22,60,1280,720
2511,41.85,1278,690,22,60,1280,720
2512,41.867,1277,691,22,60,1280,720
2513,41.883,1276,691,22,60,1280,720
2514,41.9,1275,692,22,60,1280,720
2515,41.917,1273,695,22,60,1280,720
2516,41.933,1272,697,22,60,1280,720
2517,41.95,1272,698,22,60,1280,720
2518,41.967,1274,702,22,60,1280,720
2519,41.983,1278,704,22,60,1280,720
2520,42.0,1281,705,22,60,1280,720
2521,42.017,1284,706,22,60,1280,720
2522,42.033,1285,706,22,60,1280,720
2523,42.05,1284,706,22,60,1280,720
2524,42.067,1281,705,22,60,1280,720
2525,42.083,1277,705,22,60,1280,720
2526,42.1,1273,703,22,60,1280,720
2527,42.117,1270,702,22,60,1280,720
2528,42.133,1266,701,22,60,1280,720
2529,42.15,1263,699,22,60,1280,720
2530,42.167,1260,699,22,60,1280,720
2531,42.183,1257,698,22,60,1280,720
2532,42.2,1256,697,22,60,1280,720
2533,42.217,1258,696,22,60,1280,720
2534,42.233,1259,696,22,60,1280,720
2535,42.25,1261,695,22,60,1280,720
2536,42.267,1264,694,22,60,1280,720
2537,42.283,1266,694,22,60,1280,720
2538,42.3,1267,693,22,60,1280,720
2539,42.317,1268,692,22,60,1280,720
2540,42.333,1270,692,22,60,1280,720
2541,42.35,1272,694,22,60,1280,720
2542,42.367,1273,695,22,60,1280,720
2543,42.383,1274,697,22,60,1280,720
2544,42.4,1275,700,22,60,1280,720
2545,42.417,1276,703,22,60,1280,720
2546,42.433,1276,705,22,60,1280,720
2547,42.45,1276,708,22,60,1280,720
2548,42.467,1278,712,22,60,1280,720
2549,42.483,1282,716,22,60,1280,720
2550,42.5,1287,720,22,60,1280,720
2551,42.517,1292,723,22,60,1280,720
2552,42.533,1295,726,22,60,1280,720
2553,42.55,1298,729,22,60,1280,720
2554,42.567,1300,732,22,60,1280,720
2555,42.583,1300,732,22,60,1280,720
2556,42.6,1299,732,22,60,1280,720
2557,42.617,1297,732,22,60,1280,720
2558,42.633,1294,732,22,60,1280,720
2559,42.65,1290,732,22,60,1280,720
2560,42.667,1287,731,22,60,1280,720
2561,42.683,1284,730,22,60,1280,720
2562,42.7,1282,728,22,60,1280,720
2563,42.717,1281,727,22,60,1280,720
2564,42.733,1280,725,22,60,1280,720
2565,42.75,1278,724,22,60,1280,720
2566,42.767,1278,723,22,60,1280,720
2567,42.783,1278,723,22,60,1280,720
2568,42.8,1280,723,22,60,1280,720
2569,42.817,1282,722,22,60,1280,720
2570,42.833,1285,721,22,60,1280,720
2571,42.85,1289,720,22,60,1280,720
2572,42.867,1292,720,22,60,1280,720
2573,42.883,1295,720,22,60,1280,720
2574,42.9,1297,719,22,60,1280,720
2575,42.917,1299,719,22,60,1280,720
2576,42.933,1301,718,22,60,1280,720
2577,42.95,1301,718,22,60,1280,720
2578,42.967,1301,718,22,60,1280,720
2579,42.983,1301,718,22,60,1280,720
2580,43.0,1300,717,22,60,1280,720
2581,43.017,1299,716,22,60,1280,720
2582,43.033,1299,715,22,60,1280,720
2583,43.05,1299,715,22,60,1280,720
2584,43.067,1298,715,22,60,1280,720
2585,43.083,1297,715,22,60,1280,720
2586,43.1,1295,714,22,60,1280,720
2587,43.117,1293,713,22,60,1280,720
2588,43.133,1290,712,22,60,1280,720
2589,43.15,1290,712,22,60,1280,720
2590,43.167,1290,712,22,60,1280,720
2591,43.183,1290,711,22,60,1280,720
2592,43.2,1289,710,22,60,1280,720
2593,43.217,1286,709,22,60,1280,720
2594,43.233,1284,708,22,60,1280,720
2595,43.25,1281,708,22,60,1280,720
2596,43.267,1280,707,22,60,1280,720
2597,43.283,1280,706,22,60,1280,720
2598,43.3,1281,705,22,60,1280,720
2599,43.317,1283,705,22,60,1280,720
2600,43.333,1284,704,22,60,1280,720
2601,43.35,1284,704,22,60,1280,720
2602,43.367,1285,703,22,60,1280,720
2603,43.383,1286,702,22,60,1280,720
2604,43.4,1286,702,22,60,1280,720
2605,43.417,1286,702,22,60,1280,720
2606,43.433,1286,701,22,60,1280,720
2607,43.45,1286,701,22,60,1280,720
2608,43.467,1284,702,22,60,1280,720
2609,43.483,1283,702,22,60,1280,720
2610,43.5,1283,702,22,60,1280,720
2611,43.517,1283,703,22,60,1280,720
2612,43.533,1284,704,22,60,1280,720
2613,43.55,1286,705,22,60,1280,720
2614,43.567,1286,706,22,60,1280,720
2615,43.583,1286,707,22,60,1280,720
2616,43.6,1286,708,22,60,1280,720
2617,43.617,1286,710,22,60,1280,720
2618,43.633,1285,711,22,60,1280,720
2619,43.65,1285,711,22,60,1280,720
2620,43.667,1285,712,22,60,1280,720
2621,43.683,1284,713,22,60,1280,720
2622,43.7,1284,713,22,60,1280,720
2623,43.717,1282,714,22,60,1280,720
2624,43.733,1279,714,22,60,1280,720
2625,43.75,1278,714,22,60,1280,720
2626,43.767,1277,714,22,60,1280,720
2627,43.783,1276,714,22,60,1280,720
2628,43.8,1276,714,22,60,1280,720
2629,43.817,1276,714,22,60,1280,720
2630,43.833,1276,714,22,60,1280,720
2631,43.85,1276,714,22,60,1280,720
2632,43.867,1276,714,22,60,1280,720
2633,43.883,1275,714,22,60,1280,720
2634,43.9,1276,714,22,60,1280,720
2635,43.917,1278,714,22,60,1280,720
2636,43.933,1281,715,22,60,1280,720
2637,43.95,1284,716,22,60,1280,720
2638,43.967,1287,718,22,60,1280,720
2639,43.983,1289,718,22,60,1280,720
2640,44.0,1291,719,22,60,1280,720
2641,44.017,1291,720,22,60,1280,720
2642,44.033,1290,721,22,60,1280,720
2643,44.05,1290,722,22,60,1280,720
2644,44.067,1288,723,22,60,1280,720
2645,44.083,1287,724,22,60,1280,720
2646,44.1,1285,724,22,60,1280,720
2647,44.117,1282,725,22,60,1280,720
2648,44.133,1279,725,22,60,1280,720
2649,44.15,1277,724,22,60,1280,720
2650,44.167,1276,725,22,60,1280,720
2651,44.183,1277,724,22,60,1280,720
2652,44.2,1278,723,22,60,1280,720
2653,44.217,1278,723,22,60,1280,720
2654,44.233,1278,722,22,60,1280,720
2655,44.25,1278,721,22,60,1280,720
2656,44.267,1278,719,22,60,1280,720
2657,44.283,1278,718,22,60,1280,720
2658,44.3,1278,718,22,60,1280,720
2659,44.317,1278,717,22,60,1280,720
2660,44.333,1278,717,22,60,1280,720
2661,44.35,1277,717,22,60,1280,720
2662,44.367,1277,716,22,60,1280,720
2663,44.383,1277,715,22,60,1280,720
2664,44.4,1277,715,22,60,1280,720
2665,44.417,1280,715,22,60,1280,720
2666,44.433,1281,714,22,60,1280,720
2667,44.45,1283,714,22,60,1280,720
2668,44.467,1286,713,22,60,1280,720
2669,44.483,1288,713,22,60,1280,720
2670,44.5,1290,712,22,60,1280,720
2671,44.517,1293,711,22,60,1280,720
2672,44.533,1295,711,22,60,1280,720
2673,44.55,1296,711,22,60,1280,720
2674,44.567,1295,711,22,60,1280,720
2675,44.583,1294,711,22,60,1280,720
2676,44.6,1293,710,22,60,1280,720
2677,44.617,1291,710,22,60,1280,720
2678,44.633,1291,710,22,60,1280,720
2679,44.65,1291,710,22,60,1280,720
2680,44.667,1291,709,22,60,1280,720
2681,44.683,1291,709,22,60,1280,720
2682,44.7,1292,709,22,60,1280,720
2683,44.717,1292,708,22,60,1280,720
2684,44.733,1292,708,22,60,1280,720
2685,44.75,1293,707,22,60,1280,720
2686,44.767,1293,706,22,60,1280,720
2687,44.783,1292,706,22,60,1280,720
2688,44.8,1291,706,22,60,1280,720
2689,44.817,1290,706,22,60,1280,720
2690,44.833,1289,706,22,60,1280,720
2691,44.85,1288,706,22,60,1280,720
2692,44.867,1287,706,22,60,1280,720
2693,44.883,1286,706,22,60,1280,720
2694,44.9,1286,706,22,60,1280,720
2695,44.917,1286,707,22,60,1280,720
2696,44.933,1287,706,22,60,1280,720
2697,44.95,1287,706,22,60,1280,720
2698,44.967,1287,706,22,60,1280,720
2699,44.983,1288,705,22,60,1280,720
2700,45.0,1287,706,22,60,1280,720
2701,45.017,1286,707,22,60,1280,720
2702,45.033,1285,707,22,60,1280,720
2703,45.05,1285,708,22,60,1280,720
2704,45.067,1286,710,22,60,1280,720
2705,45.083,1286,710,22,60,1280,720
2706,45.1,1286,711,22,60,1280,720
2707,45.117,1286,713,22,60,1280,720
2708,45.133,1286,714,22,60,1280,720
2709,45.15,1286,714,22,60,1280,720
2710,45.167,1288,717,22,60,1280,720
2711,45.183,1290,719,22,60,1280,720
2712,45.2,1291,721,22,60,1280,720
2713,45.217,1293,724,22,60,1280,720
2714,45.233,1293,724,22,60,1280,720
2715,45.25,1295,723,22,60,1280,720
2716,45.267,1294,725,22,60,1280,720
2717,45.283,1294,726,22,60,1280,720
2718,45.3,1295,726,22,60,1280,720
2719,45.317,1296,726,22,60,1280,720
2720,45.333,1296,725,22,60,1280,720
2721,45.35,1298,725,22,60,1280,720
2722,45.367,1299,724,22,60,1280,720
2723,45.383,1299,724,22,60,1280,720
2724,45.4,1298,725,22,60,1280,720
2725,45.417,1298,727,22,60,1280,720
2726,45.433,1298,730,22,60,1280,720
2727,45.45,1298,732,22,60,1280,720
2728,45.467,1296,732,22,60,1280,720
2729,45.483,1296,731,22,60,1280,720
